"incident_date","incident_number","cad_number","alarm_date_time","unit_clear_date_time","street_address","apt_suite_number","neighborhood","incident_type_id","incident_type_desc","alarms","suppression_app_count","suppression_per_count","ems_app_count","ems_per_count","other_app_count","other_per_count","incident_closed","Location"
2010-12-28,67,10362067,2010-12-28 09:58:00,2010-12-28 10:09:00,"3579 MCHENRY AV","","EAST  WEST",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-12-28,47,10362047,2010-12-28 08:22:00,2010-12-28 08:38:00,"2830 VICTORY PY ","","EAST WALNU",651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-12-28,44,10362044,2010-12-28 08:13:00,2010-12-28 08:27:00,"4900 BABSON PL","PRI","MADISONVIL",650,"Steam, other gas mistaken for smoke, other",0,3,9,0,NA,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-12-28,39,10362039,2010-12-28 07:08:00,2010-12-28 07:16:00,"859 BUENA VISTA PL","","WALNUT HIL",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-12-28,31,10362031,2010-12-28 06:14:00,2010-12-28 07:10:00,"3217 CLIFTON AV","","CLIFTON/UN",131,"Passenger vehicle fire",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-12-28,22,10362022,2010-12-28 03:51:00,2010-12-28 04:10:00,"300 LIBERTY ST","","WEST  END ",353,"Removal of victim(s) from stalled elevator",0,2,8,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-12-28,21,10362021,2010-12-28 03:40:00,2010-12-28 03:59:00,"427 PROBASCO ST","13","CLIFTON/UN",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-28,10,10362010,2010-12-28 01:18:00,2010-12-28 01:36:00,"2824 AUSTIN TE ","","CLIFTON/UN",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-12-28,3,10362003,2010-12-28 00:24:00,2010-12-28 00:43:00,"3319 OBSERVATORY AV","","MT.  LOOKO",651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-12-27,182,10361182,2010-12-27 22:36:00,2010-12-27 22:56:00,"601 MAPLE AV","","AVONDALE  ",531,"Smoke or odor removal",0,4,16,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-27,178,10361178,2010-12-27 22:00:00,2010-12-27 22:13:00,"0 AVONLEA AV","","BONDHILL  ",600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-27,177,10361177,2010-12-27 21:56:00,2010-12-28 01:52:00,"4379 READING RD","","PADDOCK  H",111,"Fire - Building",1,8,27,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-27,175,10361175,2010-12-27 21:43:00,2010-12-27 21:49:00,"1930 CATALINA AV","","BONDHILL  ",641,"Vicinity alarm (incident in other location)",1,2,5,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-27,172,10361172,2010-12-27 21:34:00,2010-12-27 22:02:00,"525 VINE ST","","C. B. D. /",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-27,161,10361161,2010-12-27 20:58:00,2010-12-27 21:20:00,"2703 ERLENE DR","606","WESTWOOD  ",112,"Fires in structure other than in a building",0,4,16,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-12-27,159,10361159,2010-12-27 20:49:00,2010-12-27 20:57:00,"3318 TRIMBLE AV","","EVANSTON  ",500,"Service Call, other",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-12-27,150,10361150,2010-12-27 20:07:00,2010-12-27 20:18:00,"1314 MCMILLAN ST","","EAST WALNU",733,"Smoke detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-12-27,146,10361146,2010-12-27 19:58:00,2010-12-27 20:43:00,"61 GLENWOOD AV","1","AVONDALE  ",441,"Heat from short circuit (wiring), defective/worn",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-27,144,10361144,2010-12-27 19:28:00,2010-12-27 19:45:00,"4847 HAMILTON AV","","NORTHSIDE ",113,"Cooking fire, confined to container",0,3,7,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-12-27,141,10361141,2010-12-27 19:02:00,2010-12-27 19:09:00,"260 KENARD AV","","WINTON  PL",622,"No incident found on arrival at dispatch address",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-12-27,132,10361132,2010-12-27 17:52:00,2010-12-27 18:24:00,"5930 MONTICELLO AV","","COLLEGE  H",900,"Special type of incident, other",0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-12-27,128,10361128,2010-12-27 17:30:00,2010-12-27 17:55:00,"2229 SYMMES ST","","WALNUT HIL",113,"Cooking fire, confined to container",0,2,8,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-27,111,10361111,2010-12-27 15:34:00,2010-12-27 16:36:00,"1730 MEARS AV","","MT.  WASHI",162,"Outside equipment fire",0,2,8,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-12-27,106,10361106,2010-12-27 14:53:00,2010-12-27 15:11:00,"1610 HERALD AV","","EVANSTON  ",740,"Unintentional transmission of alarm, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-27,102,10361102,2010-12-27 14:24:00,2010-12-27 14:55:00,"3024 VINE ST","","CORRYVILLE",353,"Removal of victim(s) from stalled elevator",0,2,8,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-27,100,10361100,2010-12-27 14:14:00,2010-12-27 14:28:00,"555 ELBERON AV","6","EAST PRICE",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-12-27,87,10361087,2010-12-27 12:36:00,2010-12-27 13:20:00,"2308 QUEBEC RD","","SOUTH  FAI",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-12-27,82,10361082,2010-12-27 11:54:00,2010-12-27 12:02:00,"100 MALVERN PL","","MOUNT  AUB",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-27,78,10361078,2010-12-27 11:36:00,2010-12-27 11:47:00,"1055 ROXIE LN","","COLLEGE  H",746,"Carbon monoxide detector activation, no CO",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-12-27,76,10361076,2010-12-27 11:28:00,2010-12-27 11:44:00,"233 STURGIS AV","","NORTH AVON",424,"Carbon monoxide incident",0,1,4,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-27,74,10361074,2010-12-27 11:15:00,2010-12-27 11:21:00,"1600 GEST ST","","LOWER PRIC",631,"Authorized controlled burning",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-12-27,63,10361063,2010-12-27 10:25:00,2010-12-27 10:36:00,"234 GOODMAN ST","","CORRYVILLE",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-27,45,10361045,2010-12-27 08:39:00,2010-12-27 09:05:00,"2929 HIGHLAND AV","","CORRYVILLE",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-27,44,10361044,2010-12-27 08:34:00,2010-12-27 08:42:00,"3848 LEDGEWOOD DR","","EVANSTON  ",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-12-27,20,10361020,2010-12-27 03:28:00,2010-12-27 03:43:00,"2329 KEMPER LN","15","WALNUT HIL",440,"Electrical  wiring/equipment problem, other",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-12-27,17,10361017,2010-12-27 03:01:00,2010-12-27 03:21:00,"819 MAIN ST","","C. B. D. /",440,"Electrical  wiring/equipment problem, other",0,7,22,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-27,14,10361014,2010-12-27 02:34:00,2010-12-27 02:49:00,"1025 BURTON AV","","NORTH AVON",736,"CO detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-12-27,11,10361011,2010-12-27 01:55:00,2010-12-27 02:09:00,"2000 WESTWOOD NORTHERN BV ","","ENGLISH  W",710,"Malicious, mischievous false call, other",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-12-27,7,10361007,2010-12-27 01:24:00,2010-12-27 01:50:00,"3628 EVANSTON AV","","EVANSTON  ",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-12-26,158,10360158,2010-12-26 21:04:00,2010-12-26 21:15:00,"438 ELIZABETH ST","","WEST  END ",600,"Good intent call, other",0,0,NA,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-12-26,156,10360156,2010-12-26 20:48:00,2010-12-26 20:56:00,"2415 MARYLAND AV","","LOWER PRIC",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-12-26,151,10360151,2010-12-26 20:23:00,2010-12-26 20:30:00,"249 EMMING ST","1","FAIRVIEW  ",424,"Carbon monoxide incident",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-26,145,10360145,2010-12-26 19:55:00,2010-12-26 20:05:00,"1228 CENTRAL PY ","","OVER-THE-R",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
2010-12-26,143,10360143,2010-12-26 19:48:00,2010-12-26 20:17:00,"570 ROSEMONT AV","","WEST PRICE",111,"Fire - Building",0,2,6,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-12-26,138,10360138,2010-12-26 19:19:00,2010-12-26 19:21:00,"234 GOODMAN ST","","CORRYVILLE",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-26,135,10360135,2010-12-26 18:59:00,2010-12-26 19:09:00,"2525 SPINDLEHILL DR","","MT.  WASHI",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-12-26,132,10360132,2010-12-26 18:44:00,2010-12-26 19:01:00,"3989 YEARLING CT","","WESTWOOD  ",113,"Cooking fire, confined to container",0,3,9,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-12-26,125,10360125,2010-12-26 17:55:00,2010-12-26 18:08:00,"203 LAFAYETTE CR ","","CLIFTON   ",744,"Detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-12-26,123,10360123,2010-12-26 17:48:00,2010-12-26 18:51:00,"926 CHAPEL ST","105","WALNUT HIL",441,"Heat from short circuit (wiring), defective/worn",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-12-26,116,10360116,2010-12-26 17:13:00,2010-12-26 17:34:00,"3627 HARVEY AV","","NORTH AVON",651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-26,107,10360107,2010-12-26 15:32:00,2010-12-26 15:43:00,"508 3RD ST","","QUEENSGATE",653,"Smoke from barbecue, tar kettle",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-26,93,10360093,2010-12-26 13:39:00,2010-12-26 14:11:00,"401 MCMILLAN ST","","WALNUT HIL",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-26,91,10360091,2010-12-26 13:27:00,2010-12-26 14:09:00,"3550 STONECREEK DR","","OAKLEY    ",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-12-26,86,10360086,2010-12-26 13:09:00,2010-12-26 13:26:00,"5098 GLENCROSSING WY ","","WESTWOOD  ",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-12-26,65,10360065,2010-12-26 11:59:00,2010-12-26 12:09:00,"868 WALNUT ST","","C. B. D. /",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-26,51,10360051,2010-12-26 09:08:00,2010-12-26 09:22:00,"3715 BORDEN ST","","S.. CUMMIN",700,"False alarm or false call, other",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-12-26,41,10360041,2010-12-26 06:51:00,2010-12-26 07:07:00,"7027 VINE ST","","CARTHAGE  ",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
2010-12-26,27,10360027,2010-12-26 03:54:00,2010-12-26 04:13:00,"3050 GILBERT AV","7","WALNUT HIL",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
2010-12-26,19,10360019,2010-12-26 01:56:00,2010-12-26 02:07:00,"400 9TH ST","1704","WEST  END ",622,"No incident found on arrival at dispatch address",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-25,159,10359159,2010-12-25 23:48:00,2010-12-26 01:45:00,"5717 COLERAIN AV","","MOUNT AIRY",111,"Fire - Building",1,10,29,0,NA,0,0,1,"CINC 45231
(39.242557807000026, -84.54249818799997)"
2010-12-25,153,10359153,2010-12-25 22:44:00,2010-12-25 23:08:00,"2526 RIDGECLIFFE AV","","PLEASANT R",520,"Water problem, other",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-12-25,149,10359149,2010-12-25 22:14:00,2010-12-25 22:29:00,"1235 VINE ST","","OVER-THE-R",710,"Malicious, mischievous false call, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-25,131,10359131,2010-12-25 19:54:00,2010-12-25 20:24:00,"3652 READING RD","","NORTH AVON",113,"Cooking fire, confined to container",0,10,32,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-25,130,10359130,2010-12-25 19:47:00,2010-12-25 19:58:00,"7652 READING RD","205","ROSELAWN  ",621,"Wrong location",0,2,8,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-25,124,10359124,2010-12-25 18:29:00,2010-12-25 18:48:00,"4857 HAWAIIAN TE ","A","MOUNT AIRY",113,"Cooking fire, confined to container",0,3,9,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-12-25,121,10359121,2010-12-25 18:19:00,2010-12-25 18:27:00,"2538 ERIE AV","","HYDE PARK ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-12-25,90,10359090,2010-12-25 14:08:00,2010-12-25 14:25:00,"624 ROCKDALE AV","","AVONDALE  ",600,"Good intent call, other",0,9,28,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-25,89,10359089,2010-12-25 14:06:00,2010-12-25 14:24:00,"0 4TH ST","","C. B. D. /",522,"Water or steam leak",0,8,29,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-25,84,10359084,2010-12-25 13:35:00,2010-12-25 13:40:00,"1330 LAUREL PARK DR","","WEST  END ",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-12-25,83,10359083,2010-12-25 13:27:00,2010-12-25 13:34:00,"6313 SAVANNAH AV","","COLLEGE  H",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-12-25,65,10359065,2010-12-25 11:40:00,2010-12-25 11:56:00,"7220 BROOKCREST DR","","ROSELAWN  ",651,"Smoke scare, odor of smoke",0,3,12,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-25,64,10359064,2010-12-25 11:33:00,2010-12-25 11:48:00,"31 HOLLISTER ST","","FAIRVIEW  ",520,"Water problem, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-25,63,10359063,2010-12-25 11:31:00,2010-12-25 11:48:00,"5820 KENNEDY AV","","KENNEDY  H",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-12-25,62,10359062,2010-12-25 11:27:00,2010-12-25 11:48:00,"6311 RIDGE AV","","PLEASANT R",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-12-25,39,10359039,2010-12-25 07:52:00,2010-12-25 09:35:00,"251 MCCULLOUGH ST","1","EAST  END ",445,"Arcing, shorted electrical equipment",0,8,24,0,NA,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
2010-12-25,38,10359038,2010-12-25 07:51:00,2010-12-25 08:02:00,"3330 EASTSIDE AV","","HYDE PARK ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-12-25,35,10359035,2010-12-25 07:24:00,2010-12-25 07:32:00,"5343 HAMILTON AV","","COLLEGE  H",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-12-25,28,10359028,2010-12-25 05:19:00,2010-12-25 05:28:00,"3418 READING RD","","AVONDALE  ",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-25,22,10359022,2010-12-25 04:19:00,2010-12-25 04:42:00,"2749 ENSLIN ST","","CLIFTON/UN",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-12-25,18,10359018,2010-12-25 03:15:00,2010-12-25 03:39:00,"2446 BOUDINOT AV","3","WESTWOOD  ",531,"Smoke or odor removal",0,1,4,0,NA,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-12-25,10,10359010,2010-12-25 01:18:00,2010-12-25 01:53:00,"1126 CEDAR AV","","COLLEGE  H",113,"Cooking fire, confined to container",0,2,8,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-12-25,9,10359009,2010-12-25 01:04:00,2010-12-25 01:17:00,"3141 WERK RD","","WESTWOOD  ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-12-25,1,10359001,2010-12-25 00:01:00,2010-12-25 00:50:00,"5000 BROTHERTON RD","","OAKLEY    ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-12-24,145,10358145,2010-12-24 23:49:00,2010-12-25 02:45:00,"4211 ALLENDORF DR","30","OAKLEY    ",111,"Fire - Building",1,10,29,0,NA,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-12-24,142,10358142,2010-12-24 23:30:00,2010-12-24 23:40:00,"6 4TH ST","","C. B. D. /",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-12-24,135,10358135,2010-12-24 22:55:00,2010-12-24 23:02:00,"2065 HARRISON AV","1","SOUTH  FAI",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-12-24,131,10358131,2010-12-24 22:40:00,2010-12-24 22:50:00,"2212 QUEBEC RD","","SOUTH  FAI",445,"Arcing, shorted electrical equipment",0,1,4,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-12-24,106,10358106,2010-12-24 19:05:00,2010-12-24 19:21:00,"2610 PARK AV","503","WALNUT HIL",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-12-24,104,10358104,2010-12-24 18:30:00,2010-12-24 18:47:00,"5843 VALLEY VIEW AV","","KENNEDY  H",424,"Carbon monoxide incident",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-12-24,97,10358097,2010-12-24 17:32:00,2010-12-24 17:49:00,"3056 FELTZ AV","","WESTWOOD  ",442,"Overheated motor",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-12-24,81,10358081,2010-12-24 14:59:00,2010-12-24 15:10:00,"333 LAFAYETTE AV","","CLIFTON   ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-12-24,70,10358070,2010-12-24 13:37:00,2010-12-24 14:10:00,"2348 BEECHMONT AV","","MT.  WASHI",130,"Mobile property (vehicle) fire, other",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-12-24,62,10358062,2010-12-24 12:07:00,2010-12-24 12:30:00,"263 HOSEA AV","","CLIFTON   ",411,"Gasoline or other flammable liquid spill",0,1,4,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-12-24,57,10358057,2010-12-24 11:43:00,2010-12-24 11:47:00,"2791 BAKER PL","","EAST WALNU",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-12-24,53,10358053,2010-12-24 11:15:00,2010-12-24 14:41:00,"2508 BEECHMONT AV","44","MT.  WASHI",111,"Fire - Building",1,10,29,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-12-24,39,10358039,2010-12-24 08:41:00,2010-12-24 08:55:00,"7159 EASTLAWN DR","9","ROSELAWN  ",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-12-24,36,10358036,2010-12-24 07:57:00,2010-12-24 08:34:00,"4519 KINGS RUN DR","","WINTON HIL",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-12-24,34,10358034,2010-12-24 07:02:00,2010-12-24 07:11:00,"3418 READING RD","","AVONDALE  ",744,"Detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-12-24,23,10358023,2010-12-24 05:27:00,2010-12-24 05:39:00,"4225 CHAMBERS ST","","NORTHSIDE ",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-12-24,20,10358020,2010-12-24 04:07:00,2010-12-24 04:30:00,"2515 BURNET AV","1009","WALNUT HIL",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-24,9,10358009,2010-12-24 02:07:00,2010-12-24 02:27:00,"2420 MONTANA AV","","WESTWOOD  ",444,"Power line down",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-12-23,159,10357159,2010-12-23 22:32:00,2010-12-23 23:27:00,"3344 CENTRAL PY ","","CLIFTON   ",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-12-23,146,10357146,2010-12-23 21:13:00,2010-12-23 21:37:00,"5767 LANTANA AV","2ND","COLLEGE  H",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-12-23,145,10357145,2010-12-23 21:00:00,2010-12-23 21:28:00,"2675 ERLENE DR","1734","WESTWOOD  ",700,"False alarm or false call, other",0,2,8,0,NA,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
2010-12-23,140,10357140,2010-12-23 20:01:00,2010-12-23 20:11:00,"2602 MCMICKEN CR UC ","","CLIFTON/UN",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-23,132,10357132,2010-12-23 19:26:00,2010-12-23 19:39:00,"1400 HARRISON AV","","WESTWOOD  ",700,"False alarm or false call, other",0,0,0,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-12-23,129,10357129,2010-12-23 19:12:00,2010-12-23 19:53:00,"2851 WOODSIDE DR UC ","415","CLIFTON/UN",441,"Heat from short circuit (wiring), defective/worn",0,8,29,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-12-23,124,10357124,2010-12-23 18:13:00,2010-12-23 18:42:00,"2500 WILLIAMSBURG DR","","FAY APARTM",561,"Unauthorized burning",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
